date;site;size;energy_generated_kWh;adjusted_generation;KT;PRECTOT;T2M;WS10M;WS50M;pm25
3/02/2019;C2S148;2076;10573,80658;0,807318661;0,48;3,6;6,64;6,29;8,41;0,715281759
4/02/2019;C2S148;2076;9622,968667;0,734721419;0,32;7,28;6,55;7,67;10,16;1,241384884
5/02/2019;C2S148;2076;6435,173083;0,491330655;0,42;1,76;3,75;7,31;9,55;1,220467466
6/02/2019;C2S148;2076;10818,22808;0,82598044;0,73;0,05;0,62;4,14;5,99;1,719664197
7/02/2019;C2S148;2076;10855,00917;0,828788705;0,73;0,01;1,71;3,03;4,41;4,445741013
8/02/2019;C2S148;2076;10895,82417;0,831904964;0,73;0,06;3,35;2,68;4,12;5,708858077
9/02/2019;C2S148;2076;8329,491083;0,635963363;0,61;1,08;4,05;5,32;7,39;2,423098228
10/02/2019;C2S148;2076;10937,30817;0,8350723;0,45;2,57;3,34;7,22;9,59;2,189424293
11/02/2019;C2S148;2076;11170,321;0,852863018;0,76;0;1,63;2,08;3,12;2,475823575
12/02/2019;C2S148;2076;8919,152417;0,680984481;0,6;0;4,84;3,04;4,52;3,671808219
13/02/2019;C2S148;2076;5944,457083;0,453864093;0,29;6,03;6,64;3,6;5,43;2,225763891
14/02/2019;C2S148;2076;1396,07225;0,106591242;0,11;30,14;8,68;7,6;10,6;1,392977852
15/02/2019;C2S148;2076;7958,83525;0,607663491;0,51;2,25;6,06;7,33;9,24;3,917654498
16/02/2019;C2S148;2076;11362,87067;0,86756434;0,72;0,4;4,14;6,51;8,68;1,795316554
17/02/2019;C2S148;2076;6066,92125;0,463214331;0,51;1,54;2,37;6,78;9,06;1,824180996
18/02/2019;C2S148;2076;9249,566083;0,706211831;0,72;0,13;1,34;3,98;6,05;0,344124357
19/02/2019;C2S148;2076;11626,52742;0,887694746;0,75;0;0,98;3,19;4,67;1,28793644
20/02/2019;C2S148;2076;7634,348583;0,582888672;0,47;1,05;1,49;5,21;7,38;3,625547632
22/02/2019;C2S148;2076;11809,20117;0,901642034;0,75;0,07;2,05;3,99;6,03;0,80748273
23/02/2019;C2S148;2076;11306,03558;0,863224936;0,75;0,03;4,67;1,1;1,55;5,492427139
24/02/2019;C2S148;2076;11274,43175;0,860811958;0,73;0;6,75;1,62;2,13;6,87823411
25/02/2019;C2S148;2076;11492,66617;0,877474332;0,73;0;9,38;2,83;4,22;5,75550527
26/02/2019;C2S148;2076;8935,209333;0,68221044;0,54;0;9,32;2,97;4,67;8,36668316
27/02/2019;C2S148;2076;9077,803583;0,693097626;0,65;0,1;9,73;4,68;6,69;7,940270398
28/02/2019;C2S148;2076;11041,0451;0,842992699;0,66;0,18;11,34;5,18;7,22;1,400753636
1/03/2019;C2S148;2076;8132,243083;0,620903319;0,62;0,28;11,16;4,84;6,76;8,858242201
2/03/2019;C2S148;2076;11036,48867;0,842644812;0,48;9,34;9,99;7,27;9,47;0,544786465
3/03/2019;C2S148;2076;11178,11958;0,853458446;0,64;0,27;10,21;6,25;8,09;2,958299635
4/03/2019;C2S148;2076;11846,81283;0,904513715;0,66;0,01;9,99;3,45;4,69;1,908074033
5/03/2019;C2S148;2076;8175,299083;0,624190679;0,54;4,08;11,7;3,74;5,55;4,491447165
6/03/2019;C2S148;2076;6976,857333;0,532688685;0,32;15,7;9,84;6,37;8,65;0,94498324
7/03/2019;C2S148;2076;12160,4455;0,928459822;0,65;0,52;8,85;5,32;6,86;1,908342062
8/03/2019;C2S148;2076;11248,49025;0,858831303;0,65;0,16;5,33;7,38;9,51;1,81124102
9/03/2019;C2S148;2076;11529,93075;0,880319513;0,67;0,02;5,62;4,75;6,46;4,358922904
10/03/2019;C2S148;2076;6220,202583;0,474917484;0,54;0,03;5,24;2,51;3,59;4,981999481
11/03/2019;C2S148;2076;4971,220167;0,379556669;0,32;4,69;7,15;4,03;5,97;3,663956025
12/03/2019;C2S148;2076;9567,5835;0,730492717;0,71;2,5;9,27;5,04;6,9;1,921833235
13/03/2019;C2S148;2076;12393,62517;0,946263278;0,75;0,06;6,15;4,46;6,52;0,560106245
14/03/2019;C2S148;2076;11378,62633;0,868767298;0,77;0;5,3;5,15;7,71;0,836415997
15/03/2019;C2S148;2076;12390,42433;0,946018892;0,76;0;6,99;4,69;6,68;0,354252159
16/03/2019;C2S148;2076;12248,814;0,935206829;0,75;0;10,29;4,37;6,33;1,264105988
17/03/2019;C2S148;2076;12100,80108;0,923905923;0,74;0;13,96;2,8;3,77;3,914072904
18/03/2019;C2S148;2076;12008,935;0,916891873;0,74;0;15,37;2,33;3,32;2,862742654
19/03/2019;C2S148;2076;9321,309833;0,711689524;0,61;0;14,31;3,82;5,26;5,933123245
20/03/2019;C2S148;2076;6619,2505;0,505385115;0,42;1,65;8,51;3,82;5,33;4,696958164
21/03/2019;C2S148;2076;9086,598083;0,693769093;0,58;0,68;7,57;5,98;7,77;2,795263745
22/03/2019;C2S148;2076;12057,10533;0,920569717;0,72;0,01;9,44;3,47;5,08;2,444311531
23/03/2019;C2S148;2076;11483,87767;0,876803323;0,67;0,02;10,09;5,3;7,12;7,555514966
24/03/2019;C2S148;2076;12327,97783;0,941251051;0,76;0;11,48;2,74;3,86;7,151360709
25/03/2019;C2S148;2076;12194,42983;0,931054554;0,77;0;13,78;2,75;4,1;11,35605431
26/03/2019;C2S148;2076;10857,70533;0,82899456;0,72;0;13,21;3,42;5,26;13,46431626
27/03/2019;C2S148;2076;11223,94275;0,856957082;0,7;0;11,77;4,96;7,14;9,766770224
28/03/2019;C2S148;2076;11099,73842;0,847473981;0,71;0,01;10,83;5,31;7,32;4,180485905
29/03/2019;C2S148;2076;11198,85433;0,855041561;0,77;0;11,33;2,99;4,42;4,156341836
30/03/2019;C2S148;2076;12325,20742;0,941039528;0,76;0;12,78;2,88;3,7;4,79319406
31/03/2019;C2S148;2076;12341,68167;0,94229735;0,76;0;14,36;2,89;3,74;1,970934863
1/04/2018;C2S149;2076;10255,50108;0,788644102;0,61;0;16,67;3,1;4,99;7,323538189
2/04/2018;C2S149;2076;11654,18275;0,896202186;0,63;0;14,4;5,98;7,69;8,057244838
3/04/2018;C2S149;2076;11691,6325;0,899082057;0,74;0;16;2,37;3,17;5,875328451
4/04/2018;C2S149;2076;10947,43767;0,84185376;0,74;0;16,91;3,15;4,73;9,205677297
5/04/2018;C2S149;2076;11240,194;0,864366609;0,72;0;18,03;4,73;6,57;6,792955575
6/04/2018;C2S149;2076;9676,118917;0,744089835;0,62;0,04;17,73;7,76;9,61;4,744802564
7/04/2018;C2S149;2076;11566,15925;0,889433212;0,68;0,48;17,65;7,54;9,57;4,461336194
8/04/2018;C2S149;2076;12523,85717;0,963079815;0,78;0;15,71;3,41;4,76;5,071433182
9/04/2018;C2S149;2076;12376,32492;0,951734641;0,77;0;18,79;3,76;5,05;7,30923872
10/04/2018;C2S149;2076;12085,92208;0,929402775;0,76;0;21,13;3,12;4,63;8,023785872
11/04/2018;C2S149;2076;12470,469;0,958974285;0,75;0;18,25;6,49;8,46;9,022201137
12/04/2018;C2S149;2076;12794,72333;0,983909319;0,77;0,01;10,11;8,48;10,76;9,937581425
13/04/2018;C2S149;2076;12663,42208;0,973812303;0,79;0;12,22;4,68;6,52;4,242901529
14/04/2018;C2S149;2076;12535,83575;0,964000963;0,79;0;16,5;2,29;3,41;6,674535922
15/04/2018;C2S149;2076;8685,621417;0,667920957;0,61;0;16,11;4,58;6,43;7,24059393
17/04/2018;C2S149;2076;12934,94767;0,994692517;0,79;0,03;9,48;3,78;4,87;1,204036839
18/04/2018;C2S149;2076;12671,0865;0,974401694;0,78;0;13,38;3,97;5,16;5,21112305
19/04/2018;C2S149;2076;11629,59083;0,894311077;0,61;0,05;8,97;7,6;9,61;5,820323012
20/04/2018;C2S149;2076;12850,65042;0,98821009;0,77;0;13,33;3,35;4,93;3,378947837
21/04/2018;C2S149;2076;12074,53108;0,928526811;0,78;0;18,55;2,17;2,9;4,58746864
22/04/2018;C2S149;2076;12366,07733;0,950946606;0,76;0;20,8;2,4;3,68;6,584641161
23/04/2018;C2S149;2076;12477,7095;0,959531077;0,77;0;21,32;3,88;5,75;6,732336432
24/04/2018;C2S149;2076;11979,16783;0,921193414;0,74;0;21,77;2,38;3,79;7,743692225
25/04/2018;C2S149;2076;12544,59308;0,964674399;0,76;0;21,8;2,46;3,74;8,242717545
26/04/2018;C2S149;2076;12555,83833;0,965539154;0,76;0;20,49;3,88;5,31;9,398266922
27/04/2018;C2S149;2076;12644,53742;0,97236008;0,77;0;17,24;6,17;7,8;8,383583107
28/04/2018;C2S149;2076;12828,11692;0,986477273;0,78;0;15,33;7,22;9,13;9,636588758
29/04/2018;C2S149;2076;12894,73192;0,991599941;0,7;0;13,33;8,28;10,14;8,225680797
30/04/2018;C2S149;2076;12042,95942;0,926098962;0,58;0,06;12,58;5,62;6,94;7,812538631
1/05/2018;C2S149;2076;10635,16658;0,817840233;0,38;2,35;10,15;5,49;6,53;4,277283889
2/05/2018;C2S149;2076;9319,212333;0,716643856;0,53;2,45;11,85;4,16;5,38;5,982855044
3/05/2018;C2S149;2076;12867,00333;0,989467623;0,75;0;16,25;2,25;2,94;4,680696297
4/05/2018;C2S149;2076;12483,8255;0,960001395;0,75;0;20,66;2,04;2,56;4,253447412
5/05/2018;C2S149;2076;12342,58875;0,949140343;0,73;0;23,63;2,04;2,91;4,681942685
6/05/2018;C2S149;2076;10324,44383;0,793945773;0,6;0;23,51;3,84;5,51;6,799404277
7/05/2018;C2S149;2076;12711,90725;0,977540794;0,76;0;22,59;4,16;5,93;5,306020688
8/05/2018;C2S149;2076;12263,198;0,943035225;0,73;0;23,41;2,71;4,23;7,754853249
9/05/2018;C2S149;2076;12662,52125;0,97374303;0,75;0;24,98;4,45;6,19;5,968292231
10/05/2018;C2S149;2076;12686,57175;0,975592504;0,75;0;21,96;6,5;8,21;9,666825669
11/05/2018;C2S149;2076;12731,51642;0,979048732;0,57;0,16;17,15;8,48;10,13;8,899909808
12/05/2018;C2S149;2076;12990,36025;0,998953723;0,63;0,14;15,43;5,37;6,39;4,007184737
13/05/2018;C2S149;2076;12903,42017;0,992268064;0,67;0,05;15,73;4,88;5,89;5,042416472
14/05/2018;C2S149;2076;12873,12358;0,989938268;0,73;0;17,75;4,11;4,9;8,140205992
15/05/2018;C2S149;2076;12831,34167;0,986725255;0,75;0;18,49;4,69;5,72;7,29698888
16/05/2018;C2S149;2076;12904,31892;0,992337177;0,77;0;17,57;5,59;7,04;5,845615693
17/05/2018;C2S149;2076;12928,61983;0,994205909;0,76;0;17,21;5,69;7,09;6,819988155
18/05/2018;C2S149;2076;12739,32375;0,979649112;0,7;0;18,86;4,2;5,25;8,179890908
19/05/2018;C2S149;2076;12105,90383;0,930939364;0,64;0,01;19,56;4,65;5,59;8,496962119
22/05/2018;C2S149;2076;12298,26617;0,945731953;0,63;0,02;17,84;3,94;4,61;6,429417147
23/05/2018;C2S149;2076;12683,24158;0,975336415;0,69;0,01;19,47;3,9;4,67;7,330295347
24/05/2018;C2S149;2076;12889,0915;0,991166195;0,64;0,01;18,63;4,99;5,87;7,354206525
25/05/2018;C2S149;2076;12910,39583;0,99280449;0,74;0,01;15,51;6,49;7,61;4,675322216
26/05/2018;C2S149;2076;12552,09733;0,965251473;0,61;0;15,18;6,76;8,2;4,695814961
27/05/2018;C2S149;2076;12736,08733;0,979400233;0,74;0;19,02;2,66;3,58;5,008041316
28/05/2018;C2S149;2076;12626,577;0,970978931;0,75;0;23,14;1,84;2,51;4,27243419
29/05/2018;C2S149;2076;10610,41267;0,815936666;0,72;0;25,37;2,63;3,39;6,187392389
30/05/2018;C2S149;2076;12781,181;0,982867919;0,68;0,02;21,46;6,35;7,29;6,532619674
31/05/2018;C2S149;2076;12865,86542;0,989380118;0,66;0,01;17,68;7,11;8,45;5,466911594
1/06/2018;C2S149;2076;12762,489;0,981430511;0,77;0;20,86;2,88;3,77;7,710134544
2/06/2018;C2S149;2076;12559,41275;0,965814026;0,77;0;24,98;2,64;3,71;7,881571137
3/06/2018;C2S149;2076;12454,74;0,957764731;0,76;0;27,73;3,12;4,63;5,198428289
4/06/2018;C2S149;2076;11208,51975;0,861930872;0,71;0;27,68;3,69;5,21;7,08520286
5/06/2018;C2S149;2076;12482,97025;0,959935627;0,74;0;24,58;4,67;6,03;9,853714745
6/06/2018;C2S149;2076;12765,99408;0,981700051;0,75;0;22,32;5,17;6,49;8,370024152
7/06/2018;C2S149;2076;12572,21483;0,966798501;0,76;0;22,07;5;6,55;8,483380044
8/06/2018;C2S149;2076;12585,86542;0,967848225;0,77;0;24,73;3,01;4,59;10,44610796
9/06/2018;C2S149;2076;12575,36183;0,967040504;0,76;0;23,49;6,32;8,13;11,01627549
10/06/2018;C2S149;2076;12836,9125;0,98715365;0,75;0;22,73;3,76;5,07;5,047432881
11/06/2018;C2S149;2076;12462,04375;0,958326387;0,75;0;26,4;1,82;2,87;7,115014647
12/06/2018;C2S149;2076;12430,7495;0,955919871;0,75;0;28,93;2,88;4,26;10,93481299
13/06/2018;C2S149;2076;12533,88558;0,963850996;0,77;0;28,57;4,43;6,13;7,861166416
14/06/2018;C2S149;2076;12672,44575;0,97450622;0,75;0;27,34;5,74;7,71;5,261364671
15/06/2018;C2S149;2076;11217,96308;0,86265706;0,71;0;25,86;5,89;7,46;7,082025349
16/06/2018;C2S149;2076;12943,28658;0,995333776;0,74;0;19,79;6,77;7,83;15,24238999
17/06/2018;C2S149;2076;13003,966;1;0,71;0;16,73;7,22;8,38;5,618485669
18/06/2018;C2S149;2076;10956,847;0,842577334;0,76;0;20,38;3,67;4,6;6,096679058
19/06/2018;C2S149;2076;12634,79192;0,971610655;0,77;0;24,98;2,3;3,43;7,209703612
20/06/2018;C2S149;2076;12404,09692;0,953870297;0,77;0;29,01;2,57;4,04;7,209093308
21/06/2018;C2S149;2076;11908,78483;0,915780988;0,76;0;29,8;4,16;5,92;9,737089444
22/06/2018;C2S149;2076;12463,11275;0,958408592;0,77;0;29,57;2,62;4,15;7,84912128
23/06/2018;C2S149;2076;11830,53342;0,909763484;0,76;0;28,07;4,82;6,32;14,01419263
24/06/2018;C2S149;2076;12631,62067;0,971366787;0,76;0;26,75;3,68;4,8;9,674641346
25/06/2018;C2S149;2076;12470,62158;0,958986019;0,76;0;28,21;4,06;5,44;9,023291863
26/06/2018;C2S149;2076;12553,0995;0,965328539;0,76;0;28,41;4,11;5,66;6,561998821
27/06/2018;C2S149;2076;12552,3;0,965267058;0,77;0;27,83;5,36;7,06;7,272145554
28/06/2018;C2S149;2076;12654,26817;0,973108371;0,76;0;25,53;6,4;8,01;5,562425832
29/06/2018;C2S149;2076;12619,16408;0,97040888;0,75;0;23,8;5,05;5,97;8,26830017
30/06/2018;C2S149;2076;12380,7385;0,952074044;0,75;0;25,38;2,9;3,86;9,603622279
1/07/2018;C2S149;2076;12305,78225;0,946309937;0,73;0;27,87;2,99;4,12;7,404237773
2/07/2018;C2S149;2076;12415,26458;0,954729087;0,73;0;27,91;4,44;5,61;7,788642983
3/07/2018;C2S149;2076;12444,68433;0,956991454;0,74;0;25,67;5,91;7,01;9,187011592
4/07/2018;C2S149;2076;12500,71867;0,961300473;0,75;0;26,13;4,54;6,02;6,636626188
5/07/2018;C2S149;2076;12450,4845;0,957437485;0,75;0;28,77;2,1;3,16;4,187140779
6/07/2018;C2S149;2076;10655,32133;0,819390126;0,72;0;32,7;2,19;3,27;5,040290643
7/07/2018;C2S149;2076;9004,09575;0,692411511;0,45;1,21;32,58;2,56;3,29;10,58612078
8/07/2018;C2S149;2076;11791,86117;0,906789603;0,68;0,35;32,78;4,04;5,42;12,23463812
9/07/2018;C2S149;2076;10526,86625;0,809511979;0,6;0,19;30,37;4,13;5,18;31,45007923
10/07/2018;C2S149;2076;9939,812833;0,764367796;0,65;0,22;28,08;2,47;3,25;19,92029597
11/07/2018;C2S149;2076;8332,095;0,640734911;0,53;2,57;28,06;3,4;4,13;10,40525403
12/07/2018;C2S149;2076;10082,46175;0,775337443;0,61;1,57;27,66;3,75;4,71;10,56480541
13/07/2018;C2S149;2076;11289,38042;0,868149026;0,67;0,2;29,49;2,82;3,95;8,238491002
14/07/2018;C2S149;2076;11950,89967;0,919019603;0,71;0,03;30,82;4,07;5,22;8,698149343
15/07/2018;C2S149;2076;11903,72233;0,915391684;0,71;0,01;30,31;3,39;4,44;8,196638346
16/07/2018;C2S149;2076;11823,27533;0,90920534;0,7;0;31,02;4,55;5,73;10,35035588
17/07/2018;C2S149;2076;11929,16183;0,917347972;0,7;0;31,41;3,68;4,6;10,3300284
18/07/2018;C2S149;2076;9189,38875;0,706660472;0,63;0,09;29,1;3,12;3,94;10,81322289
19/07/2018;C2S149;2076;11878,20108;0,91342911;0,64;0,03;31,17;4,16;4,91;9,302225827
20/07/2018;C2S149;2076;11946,3655;0,918670927;0,68;0,17;29,91;3,93;4,6;8,560356481
21/07/2018;C2S149;2076;10292,80942;0,791513098;0,59;0;28,22;4,09;4,92;7,866938231
22/07/2018;C2S149;2076;11973,15042;0,920730677;0,71;0;29,83;3,2;4,27;4,295270502
23/07/2018;C2S149;2076;11855,427;0,911677791;0,71;0;32,46;2,35;3,6;6,220370287
24/07/2018;C2S149;2076;11583,56775;0,890771919;0,7;0,01;34,53;2,8;4,13;8,103308555
25/07/2018;C2S149;2076;11899,09417;0,91503578;0,71;0,01;34,68;3,33;4,85;10,50861013
26/07/2018;C2S149;2076;11881,16617;0,913657123;0,73;0;34,01;3,52;4,96;12,06292448
27/07/2018;C2S149;2076;11920,76942;0,916702598;0,73;0;32,95;3,69;5,26;14,02321023
28/07/2018;C2S149;2076;11812,94417;0,908410878;0,72;0;32,64;3,96;5,6;8,221237586
29/07/2018;C2S149;2076;11652,45467;0,896069297;0,7;0,23;31,07;3,58;4,61;13,21005716
30/07/2018;C2S149;2076;9717,694667;0,747286994;0,62;0,02;29,77;2,21;2,76;10,7177759
31/07/2018;C2S149;2076;10236,84442;0,787209411;0,64;0,16;31,49;3,05;4,05;10,19344253
1/08/2018;C2S149;2076;11674,28917;0,897748361;0,71;0,07;31,59;3,73;4,87;9,538427743
2/08/2018;C2S149;2076;11452,15383;0,880666239;0,71;0,02;30,26;4,15;5,47;13,64295606
3/08/2018;C2S149;2076;11787,31733;0,906440184;0,74;0;30,21;2,72;4,15;12,59719031
4/08/2018;C2S149;2076;11806,657;0,907927397;0,76;0;29,79;5,06;7,01;19,98647459
5/08/2018;C2S149;2076;12196,60433;0,937914197;0,76;0;28,94;4,46;6,29;6,849139438
6/08/2018;C2S149;2076;12180,69192;0,936690539;0,76;0;30,06;2,43;3,95;8,007059444
7/08/2018;C2S149;2076;11409,22025;0,877364663;0,75;0;31,95;3,08;4,63;23,08150146
8/08/2018;C2S149;2076;10894,54925;0,837786661;0,73;0;30,39;3,49;5,03;44,0770744
9/08/2018;C2S149;2076;9919,6795;0,762819551;0,64;0,35;30,23;4,32;5,69;19,95040799
10/08/2018;C2S149;2076;9973,53425;0,76696096;0,64;0,02;28,78;5,28;6,58;38,57311193
11/08/2018;C2S149;2076;10122,984;0,778453589;0,72;0,05;28,11;5,06;6,2;16,13570628
12/08/2018;C2S149;2076;11290,26942;0,86821739;0,7;0,12;27,35;4,54;5,72;18,77119158
13/08/2018;C2S149;2076;11857,68792;0,911851655;0,72;0;27,89;4,89;6,08;14,11923231
14/08/2018;C2S149;2076;11786,72375;0,906394538;0,72;0;28,51;3,93;4,92;10,45376137
15/08/2018;C2S149;2076;11667,09425;0,897195075;0,7;0,05;28,97;3,46;4,49;8,134954617
17/08/2018;C2S149;2076;11311,95417;0,869884939;0,71;0,36;29,44;3,64;4,62;11,21189522
18/08/2018;C2S149;2076;11849,93517;0,911255471;0,72;0,02;29,72;4,21;5,45;9,757858833
19/08/2018;C2S149;2076;11925,58492;0,917072908;0,72;0;30,21;3,7;5,09;8,581227154
20/08/2018;C2S149;2076;11503,11933;0,884585467;0,71;0,02;29,19;4,91;6,15;10,38956844
21/08/2018;C2S149;2076;11950,29875;0,918973392;0,72;0;27,92;5,29;6,63;7,920842717
22/08/2018;C2S149;2076;11967,26908;0,920278405;0,73;0;27,42;4,46;5,86;7,375524949
23/08/2018;C2S149;2076;11965,75675;0,920162107;0,74;0;27,32;4,55;6,01;6,711039395
24/08/2018;C2S149;2076;11107,62792;0,854172328;0,72;0;25,93;5,33;6,84;8,262739991
25/08/2018;C2S149;2076;12104,22025;0,930809897;0,74;0;26,31;4,48;5,92;6,976449959
26/08/2018;C2S149;2076;12106,45875;0,930982037;0,74;0;24,87;5,53;7,1;14,28569365
27/08/2018;C2S149;2076;12139,99542;0,933560993;0,75;0;23,77;6,7;8,43;13,40869715
28/08/2018;C2S149;2076;11599,27483;0,891979788;0,73;0;23,13;4,57;6,12;10,33599359
29/08/2018;C2S149;2076;11399,2305;0,876596455;0,71;0;24,59;3,87;5,59;5,558765524
30/08/2018;C2S149;2076;11360,56517;0,873623106;0,73;0;24,82;4,47;6,35;3,926860918
31/08/2018;C2S149;2076;12105,09375;0,930877069;0,74;0;25,05;4,43;6,19;8,028482567
1/09/2018;C2S149;2076;11948,49167;0,918834428;0,75;0;25,04;2,64;3,95;9,849251046
2/09/2018;C2S149;2076;11792,14733;0,906811609;0,73;0;24,72;2,56;3,72;9,607686847
3/09/2018;C2S149;2076;11524,49092;0,886228933;0,72;0,02;25,28;2,7;3,44;9,473758041
4/09/2018;C2S149;2076;10535,37625;0,810166395;0,72;0,06;26,4;2,62;3,55;6,113576152
5/09/2018;C2S149;2076;11399,51858;0,876618609;0,73;0,05;26,34;2,77;3,81;4,799966205
6/09/2018;C2S149;2076;11700,98858;0,899801536;0,74;0;27,63;1,82;2,65;3,957553685
7/09/2018;C2S149;2076;11553,9155;0,888491672;0,75;0;29,52;1,9;2,85;5,070933818
8/09/2018;C2S149;2076;11668,10867;0,897273083;0,76;0;29,52;4,28;6,2;4,280509203
9/09/2018;C2S149;2076;11697,46167;0,899530318;0,75;0;27,99;4,52;6,67;5,64621234
10/09/2018;C2S149;2076;11849,54308;0,91122532;0,77;0;26,28;4,74;6,95;5,072383365
11/09/2018;C2S149;2076;11868,31825;0,912669123;0,76;0;25,49;5,39;7,43;6,422528475
12/09/2018;C2S149;2076;11039,22908;0,848912484;0,76;0;23,62;5,9;7,85;7,69206399
13/09/2018;C2S149;2076;11759,38325;0,904292064;0,76;0;22,85;4,64;6,54;3,904480509
14/09/2018;C2S149;2076;11754,38558;0,903907745;0,74;0;24,88;3,23;4,74;3,50013424
15/09/2018;C2S149;2076;11660,00767;0,896650119;0,74;0;24,37;4,37;6,29;3,539059115
16/09/2018;C2S149;2076;11698,66808;0,899623091;0,74;0;24,19;3,82;5,62;3,306407078
17/09/2018;C2S149;2076;11797,299;0,90720777;0,75;0;23,43;3,91;5,78;2,796693674
18/09/2018;C2S149;2076;11056,11317;0,850210864;0,76;0;22,92;4,08;6,07;3,001295057
19/09/2018;C2S149;2076;11677,52783;0,897997414;0,77;0;22,67;3,73;5,45;3,951189111
20/09/2018;C2S149;2076;11442,19533;0,879900434;0,75;0;24,75;2;2,7;9,510774769
21/09/2018;C2S149;2076;11493,76858;0,883866398;0,75;0;25,77;2,28;3,3;4,790421762
22/09/2018;C2S149;2076;11309,06425;0,869662705;0,72;0;26,73;2,77;4,05;3,565200067
23/09/2018;C2S149;2076;11273,22917;0,866907001;0,71;0;25,6;3,63;5,16;3,444210249
24/09/2018;C2S149;2076;11356,77567;0,873331695;0,74;0;23,87;3,43;5,02;4,624916235
25/09/2018;C2S149;2076;11251,26367;0,865217863;0,71;0;25,07;1,81;2,39;7,726040916
26/09/2018;C2S149;2076;11127,929;0,855733474;0,73;0;27,95;2,35;3,06;3,16892928
27/09/2018;C2S149;2076;10953,87317;0,842348647;0,73;0;28,4;1,64;2,59;4,77795527
28/09/2018;C2S149;2076;11004,02283;0,846205137;0,71;0;26,37;4,47;6,42;6,476309175
29/09/2018;C2S149;2076;11477,62708;0,882625122;0,72;0;21,85;5,44;7,57;10,96077483
30/09/2018;C2S149;2076;11146,78542;0,857183525;0,66;0,03;22,41;4,98;6,86;3,426070962
1/10/2018;C2S149;2076;9313,271833;0,716187034;0,62;0,49;23,43;2,78;4,09;7,151660041
2/10/2018;C2S149;2076;8987,173083;0,691110165;0,52;0,05;21,95;3,88;4,95;6,769654247
3/10/2018;C2S149;2076;7285,511667;0,560253054;0,46;0,6;18,71;4,73;6,06;3,98428591
4/10/2018;C2S149;2076;10477,404;0,805708351;0,63;0,09;17,72;5,13;6,49;4,638124968
5/10/2018;C2S149;2076;11221,56025;0,862933681;0,71;0,01;18,75;3,17;4,38;2,385562035
6/10/2018;C2S149;2076;9718,133833;0,747320766;0,62;0,35;17,09;5,69;7,52;15,71802426
7/10/2018;C2S149;2076;10348,31717;0,795781623;0,68;0;15,16;3,47;4,93;1,985574241
8/10/2018;C2S149;2076;11232,58175;0,86378123;0,72;0;15,65;2,22;3,27;1,407141869
9/10/2018;C2S149;2076;11031,10683;0,848287886;0,72;0;16,29;3,93;5,54;8,376998104
10/10/2018;C2S149;2076;10963,94383;0,843123077;0,72;0;15,88;4,05;5,32;5,85136753
11/10/2018;C2S149;2076;10950,10008;0,842058498;0,7;0,07;15,65;1,94;2,85;6,418727813
12/10/2018;C2S149;2076;9746,846667;0,749528772;0,64;6,32;17,64;3,88;5,4;2,454325931
13/10/2018;C2S149;2076;2762,637833;0,21244579;0,45;5,93;16,35;2,34;3,6;1,936441078
14/10/2018;C2S149;2076;9053,118583;0,696181348;0,7;0,21;15;3,57;5,51;5,865927677
15/10/2018;C2S149;2076;11594,12575;0,891583825;0,75;0;11,54;6,44;9,22;1,254983205
16/10/2018;C2S149;2076;11389,764;0,875868485;0,74;0;13,17;4,54;6,73;1,943986653
17/10/2018;C2S149;2076;11135,91742;0,85634778;0,73;0;15,28;2,49;3,17;1,775465495
18/10/2018;C2S149;2076;11013,52667;0,846935978;0,73;0;16,06;2,65;3,54;2,469805504
19/10/2018;C2S149;2076;11068,57067;0,851168841;0,74;0;16,43;4,57;6,5;0,72600493
20/10/2018;C2S149;2076;10997,52417;0,845705392;0,72;0,09;17,94;3,27;4,55;0,953085139
21/10/2018;C2S149;2076;10675,15358;0,820915218;0,72;0,15;19,2;1,54;2,08;1,245500704
22/10/2018;C2S149;2076;9598,544083;0,73812436;0,72;0;18,03;2,08;2,72;4,086507807
23/10/2018;C2S149;2076;10315,99375;0,793295964;0,71;0;19,74;1,67;2,09;5,929909021
24/10/2018;C2S149;2076;10460,04467;0,804373425;0,72;0;19,96;1,55;2,28;5,251401928
25/10/2018;C2S149;2076;10178,95517;0,78275775;0,72;0;19,19;1,61;2,37;7,393416687
26/10/2018;C2S149;2076;10246,33;0,787938849;0,72;0;21,06;1,52;1,9;5,032343259
27/10/2018;C2S149;2076;10211,68008;0,785274283;0,71;0;21,58;1,06;1,47;6,24175424
28/10/2018;C2S149;2076;7917,303667;0,608837617;0,62;0;20,54;2,35;3,62;5,381510378
29/10/2018;C2S149;2076;10071,51075;0,774495316;0,71;0;17,77;4,3;6,44;7,399899328
30/10/2018;C2S149;2076;10362,96825;0,796908286;0,72;0;14,58;4,16;6,44;5,60531167
31/10/2018;C2S149;2076;10450,583;0,803645826;0,72;0;13,26;3,68;5,57;1,610464653
1/11/2018;C2S149;2076;9252,64575;0,711524911;0,61;0;16,04;3,47;4,81;1,302783322
2/11/2018;C2S149;2076;10101,85408;0,776828706;0,71;0;18,33;2,25;3,3;2,086657731
3/11/2018;C2S149;2076;9862,04525;0,758387499;0,71;0;17,7;3,05;4,11;2,937336515
4/11/2018;C2S149;2076;7503,12875;0,576987724;0,62;0;18,37;2,95;4,82;4,681216127
